,x,sku,sim
3730,T220,T53,0.1548074785321119
3731,T220,T4,0.192119743565103
3732,T220,T203,0.16069235342190952
3733,T220,T274,0.16615711320210083
3734,T220,T201,0.08458856610748364
3735,T220,T209,0.15950858917795904
3736,T220,T211,0.35750687920854324
3737,T220,T212,0.33121022183999627
3738,T220,T213,0.08705730683534285
3739,T220,T205,0.1867629445272255
3740,T220,T217,0.09863015514705707
3741,T220,T218,0.15163750433149234
3742,T220,T219,0.2824552546549897
3743,T220,T222,0.09183055600789061
3744,T220,T224,0.5561815241914775
3745,T220,T226,0.09320669281804872
3746,T220,T228,0.17719739131788453
3747,T220,T229,0.08806918858551324
3748,T220,T216,0.08863498556349285
3749,T220,T239,0.1712600642219728
3750,T220,T245,0.19699989597033246
3751,T220,T240,0.08952685772600766
3752,T220,T241,0.1856050522999607
3753,T220,T244,0.4207202732985698
3754,T220,T242,0.08810523492765705
3755,T220,T243,0.09123944640562329
3756,T220,T246,0.17826693623569764
3757,T220,T251,0.23322979279171796
3758,T220,T262,0.08166524217670403
3759,T220,T253,0.20042867665220016
3760,T220,T261,0.09857321207555111
3761,T220,T260,0.11809716344349691
3762,T220,T258,0.09559845025356563
3763,T220,T252,0.18226316983774915
3764,T220,T269,0.10011894565918858
3765,T220,T268,0.09406511053866425
3766,T220,T259,0.17609322217671042
3767,T220,T256,0.1632194065261729
3768,T220,T264,0.09004496774315204
3769,T220,T278,0.08050058227833189
3770,T220,T282,0.16132989937813844
3771,T220,T284,0.08685836643021355
3772,T220,T281,0.08786957105826156
3773,T220,T273,0.17047097766010608
3774,T220,T279,0.09650589118568745
3775,T220,T276,0.0828405839158596
3776,T220,T275,0.0977269819585308
3777,T220,T286,0.09010471396924122
3778,T220,T288,0.09010471396924122
3779,T220,T287,0.0979688615624801
3780,T219,T42,0.3065827712783342
3781,T219,T102,0.15276568856966094
3782,T219,T106,0.07994765378614059
3783,T219,T79,0.434261220405777
3784,T219,T103,0.17957616700286755
3785,T219,T75,0.32029094382488643
3786,T219,T105,0.14305904597768157
3787,T219,T107,0.1723139610094748
3788,T219,T76,0.17008763186736153
3789,T219,T80,0.1826263919976447
3790,T219,T73,0.14391840672721742
3791,T219,T71,0.26596370521309587
3792,T219,T22,0.21873738971880577
3793,T219,T10,0.16957505123348565
3794,T219,T14,0.20395127340236976
3795,T219,T40,0.37826649176196425
3796,T219,T44,0.30580846853717153
3797,T219,T45,0.3140680619455839
3798,T219,T69,0.16451802774293814
3799,T219,T70,0.23471464656825558
3800,T219,T47,0.15507281124483563
3801,T219,T3,0.15969797980736838
3802,T219,T19,0.1680330709877873
3803,T219,T41,0.3369719242730941
3804,T219,T9,0.14503570267641258
3805,T219,T7,0.20597019179369747
3806,T219,T6,0.0766366100525378
3807,T219,T77,0.14848877837541063
3808,T219,T68,0.24152224953578263
3809,T219,T55,0.16177362429733347
3810,T219,T54,0.0805300223416532
3811,T219,T53,0.15766176009279495
3812,T219,T4,0.08896884670136308
3813,T219,T274,0.07801858111403281
3814,T219,T201,0.15189185428201044
3815,T219,T209,0.15738934680420663
3816,T219,T211,0.3273079434293541
3817,T219,T212,0.19600698094971392
3818,T219,T213,0.0821993086626636
3819,T219,T205,0.25441491957779827
3820,T219,T217,0.09465324619669889
3821,T219,T218,0.15244204099864317
3822,T219,T220,0.2824552546549897
3823,T219,T222,0.16679299068857228
3824,T219,T224,0.30282385521582106
3825,T219,T228,0.08348692277333121
3826,T219,T238,
3827,T219,T215,0.0632255755525635
3828,T219,T216,0.07590963431205866
3829,T219,T239,0.17680247535124516
3830,T219,T245,0.17830838793526818
3831,T219,T240,0.08214157642835986
3832,T219,T241,0.17161865589013822
3833,T219,T244,0.2900636573363747
3834,T219,T242,0.16074200512147077
3835,T219,T243,0.0814252828856753
3836,T219,T246,0.1664911355847561
3837,T219,T251,0.05067647546928466
3838,T219,T257,0.09799176096144577
3839,T219,T262,0.1626265102925735
3840,T219,T253,0.09101027983458136
3841,T219,T261,0.17643488826381853
3842,T219,T260,0.20997691020692585
3843,T219,T258,0.09578545718100924
3844,T219,T252,0.16744497293019192
3845,T219,T272,0.07398079715267243
3846,T219,T269,0.3052670112932706
3847,T219,T268,0.08666301000464868
3848,T219,T267,0.08526452545241214
3849,T219,T259,0.16309423069451326
3850,T219,T256,0.14325369839228813
3851,T219,T265,0.10372041671749584
3852,T219,T264,0.16159777062225142
3853,T219,T278,0.22186739373441688
3854,T219,T282,0.15719370343497308
3855,T219,T283,0.1400748361598684
3856,T219,T284,0.23215594481947321
3857,T219,T281,0.16020335082241782
3858,T219,T279,0.17081423693278108
3859,T219,T276,0.15525718812542946
3860,T219,T275,0.2599733854695222
3861,T219,T286,0.16262440895327349
3862,T219,T288,0.16262440895327349
3863,T219,T287,0.17412963526125588
3864,T222,T42,0.35327098532015444
3865,T222,T102,0.49460815782711937
3866,T222,T106,0.3715686192626226
3867,T222,T79,0.3032765127815565
3868,T222,T103,0.26704265528155263
3869,T222,T75,0.2205272402491357
3870,T222,T105,0.43977246506236284
3871,T222,T107,0.5219282831786479
3872,T222,T76,0.39874344628665664
3873,T222,T80,0.2667123858775572
3874,T222,T73,0.2458379559513599
3875,T222,T71,0.24624992805612195
3876,T222,T22,0.11370240803575003
3877,T222,T10,0.39747217619848024
3878,T222,T14,0.36148696604656194
3879,T222,T40,0.33489649919519177
3880,T222,T44,0.23247906389359876
3881,T222,T45,0.5876806854796072
3882,T222,T69,0.22852727498205871
3883,T222,T70,0.22227262964752034
3884,T222,T47,0.5218295156911663
3885,T222,T3,0.5863596108260244
3886,T222,T19,0.7452119880176331
3887,T222,T41,0.2491606452133824
3888,T222,T9,0.37127786260982476
3889,T222,T7,0.3344110179247152
3890,T222,T6,0.2462275229534996
3891,T222,T77,0.46869569193571675
3892,T222,T68,0.49728960966567254
3893,T222,T55,0.4965198890494426
3894,T222,T54,0.24954058009600266
3895,T222,T53,0.2055717535167016
3896,T222,T4,0.4000036417030678
3897,T222,T203,0.23383568875991978
3898,T222,T274,0.4687010667369491
3899,T222,T201,0.4701555416806577
3900,T222,T209,0.21934672212987377
3901,T222,T211,0.4410765198946443
3902,T222,T212,0.20597525072246753
3903,T222,T213,0.24663866899427783
3904,T222,T205,0.26604415084302946
3905,T222,T217,0.5091337856273304
3906,T222,T218,0.5423253750851471
3907,T222,T220,0.09183055600789061
3908,T222,T219,0.16679299068857228
3909,T222,T224,0.1031714138619519
3910,T222,T226,0.12473342986674503
3911,T222,T227,0.11722353248925577
3912,T222,T228,0.24813076599428288
3913,T222,T229,0.12478855018934584
3914,T222,T238,0.0881897170614522
3915,T222,T215,0.10650253553359616
3916,T222,T216,0.12405612475100106
3917,T222,T239,0.1195021542253916
3918,T222,T245,0.52668313807478
3919,T222,T240,0.6241144675715415
3920,T222,T241,0.49835775424534684
3921,T222,T244,0.09721906765263943
3922,T222,T242,0.24898279601298415
3923,T222,T243,0.24898743882102273
3924,T222,T246,0.4701099745448852
3925,T222,T251,0.21104690567322393
3926,T222,T257,0.3853620759378863
3927,T222,T262,0.45932728463203154
3928,T222,T253,0.13350544781166263
3929,T222,T261,0.26659445258273995
3930,T222,T260,0.22024537177751968
3931,T222,T258,0.390554902722677
3932,T222,T252,0.24988032248284286
3933,T222,T272,0.11118540337796176
3934,T222,T271,0.11700059716415537
3935,T222,T269,0.20822761407261425
3936,T222,T268,0.13312936081084145
3937,T222,T267,0.24933046764343064
3938,T222,T259,0.47034110995428496
3939,T222,T256,0.44566617258505337
3940,T222,T265,0.4137180217999718
3941,T222,T264,0.2496068986750584
3942,T222,T278,0.22264210847734361
3943,T222,T280,0.20498604625755207
3944,T222,T282,0.5788883853054078
3945,T222,T283,0.5042408115419209
3946,T222,T284,0.2485239014072965
3947,T222,T281,0.2492600819724336
3948,T222,T273,0.1172597976041724
3949,T222,T279,0.39957399992556014
3950,T222,T276,0.4459174900657405
3951,T222,T275,0.266499356494056
3952,T222,T286,0.49896832599948493
3953,T222,T288,0.24948416299974246
3954,T222,T287,0.26694421927368844
3955,T224,T42,0.4795533016641356
3956,T224,T102,0.19485947366816822
3957,T224,T106,0.09531443461479219
3958,T224,T79,0.6121420743583688
3959,T224,T103,0.10937480273394225
3960,T224,T75,0.13359879772930155
3961,T224,T105,0.08229782438370524
3962,T224,T107,0.1938898020918782
3963,T224,T76,0.10912148097873428
3964,T224,T80,0.11131924501217515
3965,T224,T73,0.09971825779705823
3966,T224,T71,0.10038375392791977
3967,T224,T22,0.25103686151452864
3968,T224,T10,0.10097062600971334
3969,T224,T14,0.19916872530015217
3970,T224,T40,0.27262867994389467
3971,T224,T44,0.3899273313726072
3972,T224,T45,0.3879437131224093
3973,T224,T69,0.08927694524070094
3974,T224,T70,0.08096717132512167
3975,T224,T47,0.09627490236469896
3976,T224,T3,0.09551313633099817
3977,T224,T19,0.099071792598631
3978,T224,T41,0.6048914735823717
3979,T224,T9,0.19318711826737053
3980,T224,T7,0.14967976785054876
3981,T224,T77,0.09748447860046838
3982,T224,T68,0.1050714393086874
3983,T224,T55,0.1926507781950027
3984,T224,T54,0.09886119459620248
3985,T224,T53,0.3364556110875969
3986,T224,T4,0.10734515727700857
3987,T224,T203,0.09100241010212512
3988,T224,T201,0.0953266656727907
3989,T224,T209,0.1750253401829938
3990,T224,T211,0.4007784119435815
3991,T224,T212,0.2495845725637637
3992,T224,T213,0.09676145897948936
3993,T224,T205,0.2098277462926218
3994,T224,T218,0.08272381904197436
3995,T224,T220,0.5561815241914775
3996,T224,T219,0.30282385521582106
3997,T224,T222,0.1031714138619519
3998,T224,T227,0.09524639267146558
3999,T224,T228,0.09853065589805411
4000,T224,T229,0.09891324202186988
4001,T224,T238,0.027860837202734922
4002,T224,T215,0.06821975520978191
4003,T224,T239,0.2779660936609654
4004,T224,T245,0.2215286262490223
4005,T224,T241,0.20750545419048883
4006,T224,T244,0.35333924804369105
4007,T224,T243,0.20597208571601683
4008,T224,T246,0.1987482412493913
4009,T224,T251,0.0939950172036546
4010,T224,T257,0.10404019310156588
4011,T224,T262,0.08936486102170836
4012,T224,T253,0.11259058273257497
4013,T224,T261,0.11118147908914208
4014,T224,T260,0.2668738615288907
4015,T224,T258,0.10441179762845695
4016,T224,T252,0.10206545861624673
4017,T224,T269,0.21773626058158746
4018,T224,T268,0.2105380355469604
4019,T224,T267,0.20449301941878664
4020,T224,T259,0.19678095964264902
4021,T224,T256,0.09251853835215842
4022,T224,T265,0.1095930970131728
4023,T224,T264,0.10149106256577904
4024,T224,T278,0.09015896109964716
4025,T224,T280,0.15232891430896137
4026,T224,T283,0.0800454833412188
4027,T224,T284,0.09808435553538256
4028,T224,T281,0.09862033719990516
4029,T224,T273,0.2879814905711621
4030,T224,T279,0.10917020284987877
4031,T224,T276,0.09227138742245858
4032,T224,T275,0.11049479150768617
4033,T224,T286,0.10140497251733109
4034,T224,T288,0.20280994503466218
4035,T224,T287,0.11070400935750205
4036,T226,T42,0.11729795891355328
4037,T226,T102,0.24822631989231345
4038,T226,T106,0.24716083540631875
4039,T226,T103,0.26666269872612497
4040,T226,T105,0.10695072804252077
4041,T226,T76,0.26675083936706356
4042,T226,T80,0.40043987426908617
4043,T226,T73,0.24611493154077196
4044,T226,T71,0.12290065096587452
4045,T226,T22,0.11150172631158067
4046,T226,T10,0.2628007106345197
4047,T226,T40,0.11126468985576818
4048,T226,T45,0.1168033286427468
4049,T226,T69,0.11279305973766687
4050,T226,T70,0.11016186654601046
4051,T226,T47,0.2615216858908322
4052,T226,T3,0.11631455940086041
4053,T226,T19,0.2462809789911444
4054,T226,T9,0.12343189309439222
4055,T226,T7,0.21881620336075183
4056,T226,T6,0.24471307838566494
4057,T226,T77,0.11742778152252778
4058,T226,T68,0.12464503873858188
4059,T226,T55,0.24611915469016798
4060,T226,T54,0.12419377510795586
4061,T226,T203,0.46800190672299113
4062,T226,T274,0.4673980671095827
4063,T226,T201,0.11767404965624902
4064,T226,T209,0.2181927480896626
4065,T226,T211,0.11212887051641204
4066,T226,T213,0.3703045781804945
4067,T226,T205,0.13300800297603527
4068,T226,T218,0.10745733114452422
4069,T226,T220,0.09320669281804872
4070,T226,T222,0.12473342986674503
4071,T226,T227,0.11759061055406728
4072,T226,T228,0.12391877477916531
4073,T226,T229,0.2486902180403618
4074,T226,T238,0.3513126444518119
4075,T226,T215,0.3096329298405564
4076,T226,T216,0.37220546001271254
4077,T226,T239,0.11817407165428384
4078,T226,T240,0.12456631732813266
4079,T226,T241,0.24948923783361168
4080,T226,T242,0.1244937128169158
4081,T226,T243,0.2497927024346185
4082,T226,T246,0.2345840841066707
4083,T226,T251,0.32157570041947625
4084,T226,T257,0.12770825607088657
4085,T226,T253,0.13355837998822848
4086,T226,T261,0.40082045300329916
4087,T226,T260,0.22437612463969062
4088,T226,T258,0.2585608995723639
4089,T226,T252,0.3734728193970757
4090,T226,T272,0.2218624034443498
4091,T226,T271,0.2334490582667683
4092,T226,T269,0.10196776516547158
4093,T226,T268,0.5316913620124574
4094,T226,T267,0.12456198042774617
4095,T226,T259,0.23519350821054252
4096,T226,T256,0.11113735624502602
4097,T226,T265,0.20298732402571207
4098,T226,T264,0.24966816782026563
4099,T226,T278,0.33439634345200864
4100,T226,T280,0.3049604978909085
4101,T226,T282,0.11515869339084875
4102,T226,T283,0.10045657783111048
4103,T226,T284,0.1244107142325901
4104,T226,T281,0.2489106724655533
4105,T226,T277,0.234984320700437
4106,T226,T273,0.11764889903105813
4107,T226,T279,0.2668928235339179
4108,T226,T276,0.33380035358537213
4109,T226,T275,0.4005945073054409
4110,T226,T285,0.4978039986510028
4111,T226,T286,0.3720800117134511
4112,T226,T288,0.12402667303533912
4113,T226,T287,0.4002466487218209
4114,T227,T105,0.09967112272745592
4115,T227,T107,0.12131742738116409
4116,T227,T80,0.1255296163899336
4117,T227,T71,0.11553279266215204
4118,T227,T40,0.20918378198832335
4119,T227,T69,0.10563340546802115
4120,T227,T70,0.10409297952032424
4121,T227,T6,0.23180376403831202
4122,T227,T68,0.11730385380171152
4123,T227,T55,0.34741889008333426
4124,T227,T54,0.4679727946582128
4125,T227,T53,0.1909671885457264
4126,T227,T4,0.12450185456547933
4127,T227,T203,0.33258888199665737
4128,T227,T209,0.20503711202723543
4129,T227,T217,0.09081510581075024
4130,T227,T218,0.10112446184115906
4131,T227,T222,0.11722353248925577
4132,T227,T224,0.09524639267146558
4133,T227,T226,0.11759061055406728
4134,T227,T228,0.35074894461535044
4135,T227,T229,0.3516725527050923
4136,T227,T216,0.11703095272620836
4137,T227,T239,0.22167148829516725
4138,T227,T245,0.12538575343305683
4139,T227,T240,0.11737272424371141
4140,T227,T241,0.35206747737071964
4141,T227,T242,0.470461345587636
4142,T227,T243,0.4712179556556663
4143,T227,T257,0.11969881818374015
4144,T227,T262,0.3228903616368699
4145,T227,T253,0.2508967693115384
4146,T227,T261,0.12583139003550878
4147,T227,T258,0.12124878285416454
4148,T227,T252,0.11698198159600921
4149,T227,T272,0.4185543395878264
4150,T227,T271,0.4404332721810958
4151,T227,T269,0.09166668925524502
4152,T227,T268,0.12548167593762974
4153,T227,T267,0.46877248653228837
4154,T227,T256,0.10441226000573495
4155,T227,T265,0.091175985778484
4156,T227,T278,0.1051778624326132
4157,T227,T280,0.28787145968376643
4158,T227,T282,0.10865465201972474
4159,T227,T283,0.28372138981813383
4160,T227,T284,0.23548478191142197
4161,T227,T273,0.5553893016971034
4162,T227,T279,0.25178779352275077
4163,T227,T276,0.20899420001183422
4164,T227,T275,0.1258375609015031
4165,T227,T285,0.11733724676703407
4166,T227,T286,0.11647029780793898
4167,T227,T288,0.11647029780793898
4168,T227,T287,0.12550794019929132
4169,T228,T42,0.23312576344345579
4170,T228,T102,0.247620400643501
4171,T228,T106,0.24971704493588773
4172,T228,T79,0.1971215994942769
4173,T228,T103,0.13316954696008945
4174,T228,T75,0.10507080599484789
4175,T228,T105,0.21636134299125298
4176,T228,T107,0.3947364185277597
4177,T228,T76,0.13214384750370872
4178,T228,T80,0.26614519690547767
4179,T228,T71,0.249087038667812
4180,T228,T22,0.11334836608386899
4181,T228,T10,0.13267102128821953
4182,T228,T14,0.11647785180127404
4183,T228,T40,0.11143969803586748
4184,T228,T44,0.11337803867877357
4185,T228,T45,0.11604439937108343
4186,T228,T69,0.23076588522657623
4187,T228,T70,0.22926224476454202
4188,T228,T47,0.13206633180422575
4189,T228,T3,0.11638481128543625
4190,T228,T19,0.12385670965152734
4191,T228,T41,0.2478725244375408
4192,T228,T9,0.12212115296734447
4193,T228,T7,0.11326764636533468
4194,T228,T6,0.3727723498090873
4195,T228,T77,0.11558676924584238
4196,T228,T68,0.24510658990729567
4197,T228,T55,0.6198176366922473
4198,T228,T54,0.6213447241544895
4199,T228,T53,0.10446121164477268
4200,T228,T4,0.39807960490182104
4201,T228,T203,0.46649390089617876
4202,T228,T274,0.11779942814031315
4203,T228,T201,0.11715080383561646
4204,T228,T209,0.11109265403787058
4205,T228,T211,0.21112626523555036
4206,T228,T212,0.19555899113870515
4207,T228,T213,0.12484060562447359
4208,T228,T205,0.2663903753183135
4209,T228,T217,0.19467694694098703
4210,T228,T218,0.2206423570588036
4211,T228,T220,0.17719739131788453
4212,T228,T219,0.08348692277333121
4213,T228,T222,0.24813076599428288
4214,T228,T224,0.09853065589805411
4215,T228,T226,0.12391877477916531
4216,T228,T227,0.35074894461535044
4217,T228,T229,0.49729334046963236
4218,T228,T216,0.24419736188689015
4219,T228,T239,0.1218914636539958
4220,T228,T245,0.5283150439484173
4221,T228,T240,0.1246458823478026
4222,T228,T241,0.6230643392176708
4223,T228,T244,0.09317379783836006
4224,T228,T242,0.498752205247102
4225,T228,T243,0.49568307195736533
4226,T228,T246,0.2341760488730076
4227,T228,T251,0.19826930804254678
4228,T228,T257,0.13103671974089975
4229,T228,T262,0.23386059958224534
4230,T228,T253,0.26513475174526535
4231,T228,T261,0.2649031933221732
4232,T228,T258,0.13202455026128865
4233,T228,T252,0.24854375097048956
4234,T228,T272,0.3353011550823844
4235,T228,T271,0.47132732349554846
4236,T228,T268,0.13343410909299674
4237,T228,T267,0.3743543275455293
4238,T228,T259,0.11739809101644534
4239,T228,T256,0.2191186987608282
4240,T228,T265,0.10054685341049832
4241,T228,T264,0.2483542992178368
4242,T228,T278,0.2231729331508196
4243,T228,T280,0.20982208998838622
4244,T228,T282,0.23479474501373038
4245,T228,T283,0.5093068313277874
4246,T228,T284,0.12410227235261352
4247,T228,T281,0.12462722113737769
4248,T228,T273,0.46852240907611653
4249,T228,T279,0.3967835066617342
4250,T228,T276,0.3344427425834108
4251,T228,T275,0.26438979714500976
4252,T228,T285,0.12252161889103301
4253,T228,T286,0.12327711903402717
4254,T228,T288,0.12327711903402717
4255,T228,T287,0.2640431356782593
4256,T229,T79,0.09698426818689557
4257,T229,T103,0.13340834359489587
4258,T229,T105,0.11045972453089359
4259,T229,T107,0.13137026933977067
4260,T229,T80,0.2660984029270899
4261,T229,T73,0.12283992455032113
4262,T229,T71,0.12313536354435248
4263,T229,T69,0.11460570888345449
4264,T229,T70,0.11217294786588002
4265,T229,T41,0.12455927590041077
4266,T229,T9,0.12407851359305103
4267,T229,T6,0.2481382778873331
4268,T229,T68,0.1238549660677522
4269,T229,T55,0.3736041632096238
4270,T229,T54,0.3749361191360408
4271,T229,T53,0.20552176402925473
4272,T229,T4,0.1333746056871925
4273,T229,T203,0.46923966323166394
4274,T229,T209,0.21973066983880002
4275,T229,T213,0.12372807875080934
4276,T229,T217,0.09894189457742253
4277,T229,T218,0.10904035386862868
4278,T229,T220,0.08806918858551324
4279,T229,T222,0.12478855018934584
4280,T229,T224,0.09891324202186988
4281,T229,T226,0.2486902180403618
4282,T229,T227,0.3516725527050923
4283,T229,T228,0.49729334046963236
4284,T229,T238,0.09259403408267197
4285,T229,T215,0.10823466777098836
4286,T229,T216,0.24789152923959576
4287,T229,T245,0.13134767699546163
4288,T229,T241,0.3730218245932987
4289,T229,T242,0.4989089581564874
4290,T229,T243,0.4972027130801689
4291,T229,T257,0.38567137923675504
4292,T229,T262,0.11528590266893596
4293,T229,T261,0.13298457916250192
4294,T229,T260,0.10555923899171384
4295,T229,T258,0.2607131102302043
4296,T229,T252,0.12483835490136684
4297,T229,T272,0.5571919969135167
4298,T229,T271,0.5864764789052347
4299,T229,T268,0.5336918913968276
4300,T229,T267,0.6228383865919621
4301,T229,T259,0.11728938190853003
4302,T229,T256,0.11112977838088305
4303,T229,T265,0.20132621129787204
4304,T229,T278,0.11136480719810221
4305,T229,T280,0.20653839154599873
4306,T229,T282,0.116341095121514
4307,T229,T283,0.30318471134112085
4308,T229,T277,0.059445870771684194
4309,T229,T273,0.468784250057462
4310,T229,T279,0.39920106799216465
4311,T229,T276,0.22259725341355963
4312,T229,T275,0.1329929214991603
4313,T229,T285,0.24801654757845992
4314,T229,T288,0.2492969226574539
4315,T229,T287,0.1331832764672852
4316,T238,T42,0.08514816089810044
4317,T238,T102,0.19483531573598475
4318,T238,T106,0.18567705737104795
4319,T238,T79,0.015481992171031371
4320,T238,T103,0.2818867651800571
4321,T238,T105,0.07593103386456805
4322,T238,T107,0.18723770561314643
4323,T238,T76,0.19958403736936822
4324,T238,T80,0.1841054223898461
4325,T238,T73,0.2980961244872375
4326,T238,T10,0.19707306717891998
4327,T238,T14,0.09926016508504898
4328,T238,T40,0.07761537782973392
4329,T238,T44,0.080681273153208
4330,T238,T45,0.08164574967494226
4331,T238,T47,0.21614253924635404
4332,T238,T3,0.23914422656717768
4333,T238,T19,0.17135869334304937
4334,T238,T41,0.08593457495189685
4335,T238,T9,0.2004566075502767
4336,T238,T7,0.08675796011818684
4337,T238,T6,0.09570510163211741
4338,T238,T77,0.17585775640735643
4339,T238,T68,0.09091903380899038
4340,T238,T55,0.08997459129105188
4341,T238,T53,0.06029421346531267
4342,T238,T203,0.18651378159360266
4343,T238,T274,0.252629458080906
4344,T238,T201,0.26160160178592495
4345,T238,T209,0.1431607158136949
4346,T238,T211,0.02828839712351969
4347,T238,T213,0.17970905101225867
4348,T238,T205,0.20125219363914532
4349,T238,T217,0.03081200220815503
4350,T238,T218,0.0728912143342837
4351,T238,T219,
4352,T238,T222,0.0881897170614522
4353,T238,T224,0.027860837202734922
4354,T238,T226,0.3513126444518119
4355,T238,T229,0.09259403408267197
4356,T238,T215,0.33389370724644274
4357,T238,T216,0.09619580872046109
4358,T238,T239,0.07436552330795
4359,T238,T245,0.09402910820742374
4360,T238,T240,0.18066889543104353
4361,T238,T241,0.08564129955861219
4362,T238,T244,0.0243321314105378
4363,T238,T243,0.18234256943496868
4364,T238,T246,0.15355813757139455
4365,T238,T251,0.09818991168831835
4366,T238,T257,0.15342476127548482
4367,T238,T262,0.07702435991353418
4368,T238,T253,0.09200627348160309
4369,T238,T261,0.1917033826534594
4370,T238,T260,0.06621484978562944
4371,T238,T258,0.16326355286172867
4372,T238,T252,0.17537461356295767
4373,T238,T272,0.0800266539102615
4374,T238,T271,0.08365996471833263
4375,T238,T269,0.04979455708923004
4376,T238,T268,0.2945218519816079
4377,T238,T267,0.08629322575667704
4378,T238,T259,0.15941577561515663
4379,T238,T256,0.0812709911211466
4380,T238,T265,0.04358699339793203
4381,T238,T264,0.18407951933688216
4382,T238,T278,0.16089662222405726
4383,T238,T280,0.14189635355070576
4384,T238,T283,0.0688673528670442
4385,T238,T284,0.1927586689706387
4386,T238,T281,0.2791626513057659
4387,T238,T277,0.33411237282275
4388,T238,T279,0.19871219317739142
4389,T238,T276,0.07504697261691541
4390,T238,T275,0.19532919979965258
4391,T238,T285,0.2827652236113845
4392,T238,T286,0.17915845431364733
4393,T238,T288,0.17915845431364733
4394,T238,T287,0.29010961743401964
4395,T215,T42,0.1013996082933921
4396,T215,T102,0.20596133982452278
4397,T215,T106,0.21615528535228326
4398,T215,T79,0.07108554881937512
4399,T215,T103,0.5693360530858226
4400,T215,T105,0.10899421928916363
4401,T215,T107,0.24345811902573516
4402,T215,T76,0.32854481459877943
4403,T215,T80,0.33536431940594347
4404,T215,T73,0.3049725404144002
4405,T215,T71,0.10665032189651998
4406,T215,T10,0.3580379999153385
4407,T215,T14,0.098804657480003
4408,T215,T40,0.0964789190643894
4409,T215,T44,0.1016238069132848
4410,T215,T45,0.10226648367237322
4411,T215,T70,0.10351027697328595
4412,T215,T47,0.3350688311204967
4413,T215,T3,0.3116668917401508
4414,T215,T19,0.22208539433229155
4415,T215,T41,0.10986437621713198
4416,T215,T9,0.21215332448970275
4417,T215,T7,0.21858650461172202
4418,T215,T6,0.11073610442097237
4419,T215,T77,0.19297028072055436
4420,T215,T68,0.20355408811485334
4421,T215,T55,0.11156541898595815
4422,T215,T53,0.09223209858829377
4423,T215,T203,0.19819410363797765
4424,T215,T274,0.10200595184480708
4425,T215,T201,0.19740303466235942
4426,T215,T209,0.2922606055698274
4427,T215,T211,0.07344732844908687
4428,T215,T213,0.21127431506713173
4429,T215,T205,0.2270065118947234
4430,T215,T217,0.08570148132569003
4431,T215,T218,0.09960017279007656
4432,T215,T219,0.0632255755525635
4433,T215,T222,0.10650253553359616
4434,T215,T224,0.06821975520978191
4435,T215,T226,0.3096329298405564
4436,T215,T229,0.10823466777098836
4437,T215,T238,0.33389370724644274
4438,T215,T216,0.2072590799657281
4439,T215,T239,0.11093527340889357
4440,T215,T245,0.1056143710318083
4441,T215,T240,0.21455434073894034
4442,T215,T241,0.10448215335900685
4443,T215,T244,0.0649733608811636
4444,T215,T243,0.20545733196663316
4445,T215,T246,0.20006427365288887
4446,T215,T251,0.07451285487295456
4447,T215,T257,0.22988338612332762
4448,T215,T262,0.10267500065157707
4449,T215,T253,0.11162849736042686
4450,T215,T261,0.33099686101278153
4451,T215,T260,0.1432140044613943
4452,T215,T258,0.35056107410019366
4453,T215,T252,0.32336625234450483
4454,T215,T272,0.09646232803562485
4455,T215,T271,0.1017486522060167
4456,T215,T269,0.18730813052269313
4457,T215,T268,0.4587366316265728
4458,T215,T267,0.10623697318732975
4459,T215,T259,0.19820607805824372
4460,T215,T256,0.18859149715609227
4461,T215,T265,0.18420254735583175
4462,T215,T264,0.31561190286072527
4463,T215,T278,0.2816661129300055
4464,T215,T280,0.18862568728088502
4465,T215,T284,0.2098142167713166
4466,T215,T281,0.5351725704901268
4467,T215,T277,0.09617549709837013
4468,T215,T279,0.3322742771373825
4469,T215,T276,0.1908788785212771
4470,T215,T275,0.3311387612307757
4471,T215,T285,0.41082134383198143
4472,T215,T286,0.32555896883498797
4473,T215,T288,0.21703931713042024
4474,T215,T287,0.44830981596887737
4475,T216,T42,0.11716833263875646
4476,T216,T102,0.24740977138926679
4477,T216,T106,0.24456964352658117
4478,T216,T79,0.09601884770195766
4479,T216,T103,0.5285122734710596
4480,T216,T75,0.1084151516772355
4481,T216,T105,0.10759947059593743
4482,T216,T107,0.12735065245874203
4483,T216,T76,0.3989686346390166
4484,T216,T80,0.6596582351058217
4485,T216,T73,0.12477631037644432
4486,T216,T71,0.23984037244818981
4487,T216,T22,0.11139635108924933
4488,T216,T10,0.5229796031883678
4489,T216,T14,0.12348506719679185
4490,T216,T40,0.11014408145715221
4491,T216,T44,0.11594585589700544
4492,T216,T45,0.11656236718198915
4493,T216,T69,0.11033977095113559
4494,T216,T70,0.21334072991175448
4495,T216,T47,0.3901683930910295
4496,T216,T3,0.23108699834006957
4497,T216,T19,0.2441893286594605
4498,T216,T41,0.1228023977856447
4499,T216,T9,0.2495054024148366
4500,T216,T7,0.21713454140789007
4501,T216,T6,0.3645436310860663
4502,T216,T77,0.23544520892022433
4503,T216,T68,0.24944214044125262
4504,T216,T55,0.24481313028764373
4505,T216,T54,0.24752406796602622
4506,T216,T4,0.1316963702753532
4507,T216,T203,0.1171437375634983
4508,T216,T274,0.34630016960081933
